,czone_x,statefip,yr,t2,timepwt24,d_impusch_p9,d_impuschm_p9cen,d_impuschf_p9cen,d_impotch_p9_lag,czone_y,d_avg_lnwkwage,d_avg_lnwkwage_m,d_avg_lnwkwage_f
783,26411.0,38,2000.0,1.0,0.00011058452,0.17212239,0.10122919,0.07089321,0.053188104,26411.0,15.253067,17.296246,15.128408
784,26412.0,38,1990.0,0.0,0.00011120813,0.035793535,0.03164221,0.004151323,0.0051740385,26412.0,10.289955,10.504246,13.920641
785,26412.0,38,2000.0,1.0,0.00012048365,0.044217926,0.04014885,0.0040690755,0.03530731,26412.0,14.980589,20.693438,7.897854
786,26501.0,46,1990.0,0.0,0.00015243045,0.7200493,0.512811,0.2072383,0.21376278,26501.0,19.762516,17.436218,24.454927
787,26501.0,46,2000.0,1.0,0.00020485175,1.2694509,0.7747498,0.49470115,0.7066697,26501.0,7.3732653,0.95060897,15.297209
788,26502.0,46,1990.0,0.0,5.5767243e-05,0.12426984,0.097793736,0.026476104,0.3512513,26502.0,19.762516,17.436218,24.454927
789,26502.0,46,2000.0,1.0,7.1561546e-05,0.7574323,0.56542104,0.19201124,1.2377064,26502.0,7.3732653,0.95060897,15.297209
790,26503.0,46,1990.0,0.0,0.0006687835,0.25921562,0.1212255,0.13799013,0.25924084,26503.0,18.796587,13.04245,26.125622
791,26503.0,46,2000.0,1.0,0.0010037513,1.4940263,0.5460988,0.9479274,0.47562099,26503.0,4.398891,2.3177693,7.467951
792,26504.0,46,1990.0,0.0,0.00014788646,1.0708983,0.5429746,0.5279237,0.22263062,26504.0,19.762516,17.436218,24.454927
793,26504.0,46,2000.0,1.0,0.00020157413,1.0109714,0.68949896,0.3214725,0.3687783,26504.0,7.3732653,0.95060897,15.297209
794,26601.0,27,1990.0,0.0,7.6976976e-05,0.17053473,0.16790168,0.0026330624,1.3105711,26601.0,18.601036,14.361191,24.638128
795,26601.0,27,2000.0,1.0,8.8891604e-05,0.5683666,0.55420256,0.014164079,0.40255183,26601.0,7.886546,4.0311813,11.449269
796,26602.0,46,1990.0,0.0,8.948351e-05,0.53232145,0.25297368,0.27934775,1.7392209,26602.0,15.092897,16.761303,16.538668
797,26602.0,46,2000.0,1.0,0.00010378119,2.6664584,1.221568,1.4448904,1.9560063,26602.0,12.886593,8.679594,15.489851
798,26603.0,46,1990.0,0.0,3.219e-05,1.11599896e-07,7.160012e-08,3.9999776e-08,0.00082585175,26603.0,14.289379,14.5682335,15.410757
799,26603.0,46,2000.0,1.0,4.0755596e-05,3.7469002e-07,2.320039e-07,1.426861e-07,0.0052455054,26603.0,11.275701,12.394428,10.8923235
800,26604.0,46,1990.0,0.0,3.1933436e-05,3.201704e-07,1.3248429e-07,1.8768608e-07,0.038383726,26604.0,17.685461,21.3233,15.870094
801,26604.0,46,2000.0,1.0,3.839904e-05,1.7747778e-06,7.3803903e-07,1.0367389e-06,0.069695085,26604.0,12.886593,8.679594,15.489851
802,26605.0,46,1990.0,0.0,0.0002216374,0.21462274,0.15589026,0.05873248,0.23092183,26605.0,15.092897,16.761303,16.538668
803,26605.0,46,2000.0,1.0,0.0002620475,0.8965548,0.69488126,0.20167351,1.2189239,26605.0,12.886593,8.679594,15.489851
804,26701.0,27,1990.0,0.0,0.00036420088,0.34723845,0.15981244,0.18742603,0.32553387,26701.0,14.13722,10.683107,22.260618
805,26701.0,27,2000.0,1.0,0.0005101977,0.80112445,0.29336837,0.50775605,0.5818057,26701.0,11.063031,9.543555,13.928072
806,26702.0,38,1990.0,0.0,0.00014038049,0.028318709,0.01613697,0.012181738,0.03602109,26702.0,12.846899,12.467003,16.696548
807,26702.0,38,2000.0,1.0,0.00015607876,0.08357283,0.048412547,0.03516029,0.16281232,26702.0,7.026059,2.2194045,10.904653
808,26703.0,27,1990.0,0.0,0.00011698325,0.19496948,0.1096594,0.08531007,0.28125995,26703.0,14.182234,12.271261,20.412111
809,26703.0,27,2000.0,1.0,0.00013994378,0.64843416,0.3921913,0.25624284,0.6174468,26703.0,2.0250592,1.430784,0.72874343
810,26704.0,38,1990.0,0.0,0.00045970734,0.12595166,0.10133551,0.024616154,0.09203423,26704.0,12.6953125,12.432814,16.469574
811,26704.0,38,2000.0,1.0,0.0005395165,0.23693988,0.15361786,0.08332201,0.11765783,26704.0,5.321571,0.7192067,8.880275
812,26801.0,38,1990.0,0.0,0.00075406674,0.21711104,0.114297725,0.102813296,0.08354511,26801.0,14.454746,10.159111,20.155334
813,26801.0,38,2000.0,1.0,0.001026735,0.45845863,0.2285728,0.2298858,0.26726708,26801.0,9.944507,10.545663,7.97408
814,26802.0,38,1990.0,0.0,6.6360204e-05,0.35796672,0.13968456,0.21828215,0.15179843,26802.0,16.117764,13.601208,22.221708
815,26802.0,38,2000.0,1.0,8.128876e-05,1.2089114,1.0172317,0.19167975,1.3681486,26802.0,15.227659,12.594973,16.88167
816,26803.0,38,1990.0,0.0,0.00016066154,0.14424673,0.038345035,0.10590169,0.066158995,26803.0,16.117764,13.601208,22.221708
817,26803.0,38,2000.0,1.0,0.00019486241,0.20121999,0.12538515,0.075834855,0.16554946,26803.0,15.227659,12.594973,16.88167
818,26804.0,38,1990.0,0.0,1.3097408e-05,1.1177912,0.861957,0.25583407,0.039841495,26804.0,16.117764,13.601208,22.221708
819,26804.0,38,2000.0,1.0,1.3836384e-05,1.4196177,1.2527962,0.16682154,0.3025016,26804.0,15.227659,12.594973,16.88167
820,26901.0,27,1990.0,0.0,0.00043350004,0.40279618,0.32065263,0.08214357,0.44940552,26901.0,14.908552,12.968397,20.61572
821,26901.0,27,2000.0,1.0,0.0005885776,0.36359906,0.2764132,0.08718588,0.64698046,26901.0,8.856364,7.500989,9.468146
822,26902.0,27,1990.0,0.0,0.00026797075,0.6830863,0.33702984,0.34605643,1.1655543,26902.0,11.916351,8.266783,17.411137
823,26902.0,27,2000.0,1.0,0.00035061626,0.9191061,0.47148013,0.44762594,1.7080288,26902.0,10.04798,9.66508,12.757166
824,27001.0,31,1990.0,0.0,6.589339e-05,0.006675604,0.005117433,0.0015581709,0.029865004,27001.0,14.33773,12.173843,25.037384
825,27001.0,31,2000.0,1.0,7.5223e-05,0.025299128,0.019600127,0.0056990013,0.18081252,27001.0,3.985405,-0.6217275,6.916046
826,27002.0,31,1990.0,0.0,4.4558066e-05,0.05837824,0.028454853,0.029923383,0.01640227,27002.0,18.408442,12.731838,28.963375
827,27002.0,31,2000.0,1.0,4.999572e-05,0.08832987,0.05476643,0.033563443,0.056584,27002.0,6.532942,7.28975,4.073143
828,27003.0,31,1990.0,0.0,2.7490036e-05,0.7568305,0.4833964,0.2734341,0.2536607,27003.0,14.083385,12.137842,24.81451
829,27003.0,31,2000.0,1.0,3.138337e-05,0.42407098,0.24071546,0.18335551,0.34726197,27003.0,3.8074083,-1.1356218,7.063593
830,27004.0,46,1990.0,0.0,4.8910708e-05,0.093746915,0.045239072,0.048507847,0.08210044,27004.0,22.996998,21.779442,25.956106
831,27004.0,46,2000.0,1.0,5.6700817e-05,0.024735302,0.00049531355,0.024239989,0.11266449,27004.0,3.500053,2.414499,5.1982064
832,27005.0,46,1990.0,0.0,0.00018594308,1.3226452,0.3632833,0.9593619,1.6589159,27005.0,25.08688,20.083189,31.866026
833,27005.0,46,2000.0,1.0,0.0002376369,0.75857425,0.4742643,0.28430995,1.2979429,27005.0,6.481715,4.5742307,9.474482
834,27006.0,46,1990.0,0.0,0.000107735046,0.48239115,0.21374446,0.2686467,0.085069574,27006.0,21.990108,16.236496,30.574846
835,27006.0,46,2000.0,1.0,0.0001387145,1.5507579,0.6197207,0.9310371,0.18052605,27006.0,3.500053,2.414499,5.1982064
836,27007.0,46,1990.0,0.0,8.4926476e-05,0.3010164,0.2277442,0.07327216,0.06776749,27007.0,15.092897,16.761303,16.538668
837,27007.0,46,2000.0,1.0,9.59976e-05,0.19519873,0.09102429,0.10417445,0.23087148,27007.0,12.886593,8.679594,15.489851
838,27008.0,46,1990.0,0.0,8.57571e-05,0.062795445,0.028397193,0.034398258,0.029243348,27008.0,21.990108,16.236496,30.574846
839,27008.0,46,2000.0,1.0,0.00010479526,0.3758972,0.15192649,0.22397074,0.10595139,27008.0,3.500053,2.414499,5.1982064
840,27009.0,46,1990.0,0.0,4.3251617e-05,0.025927115,0.020755887,0.005171229,0.014898219,27009.0,22.996998,21.779442,25.956106
841,27009.0,46,2000.0,1.0,5.6700817e-05,0.016093455,0.012534326,0.0035591295,0.01748056,27009.0,3.500053,2.414499,5.1982064
842,27010.0,46,1990.0,0.0,2.4271323e-05,0.009535682,0.008965758,0.000569924,0.008484714,27010.0,17.413187,18.016243,19.534111
843,27010.0,46,2000.0,1.0,2.728699e-05,0.0019514752,0.00072167825,0.0012297969,0.042896233,27010.0,9.940761,6.8121634,12.252263
844,27011.0,46,1990.0,0.0,7.518505e-05,0.014879917,0.0030451722,0.011834745,0.0013012176,27011.0,22.996998,21.779442,25.956106
845,27011.0,46,2000.0,1.0,0.00010479526,0.03902819,0.017506173,0.021522017,0.015470461,27011.0,3.500053,2.414499,5.1982064
846,27012.0,46,1990.0,0.0,1.2935063e-05,0.010156056,0.0052658236,0.004890232,0.012410391,27012.0,18.41793,19.152975,17.276335
847,27012.0,46,2000.0,1.0,1.3107749e-05,0.027408585,0.015481688,0.011926896,0.08163967,27012.0,5.7826724,-1.0183879,15.381063
848,27101.0,27,1990.0,0.0,0.0003367401,0.8078387,0.43370625,0.37413245,0.772697,27101.0,17.729378,12.876368,24.32003
849,27101.0,27,2000.0,1.0,0.00042938208,0.4466396,0.27366284,0.17297675,1.1526334,27101.0,4.3017526,1.938956,6.794997
850,27102.0,27,1990.0,0.0,0.0002130816,0.7884277,0.23195767,0.55647004,1.1224068,27102.0,15.987158,10.823441,23.227787
851,27102.0,27,2000.0,1.0,0.00025829813,0.25003704,0.109940164,0.14009686,1.1306808,27102.0,4.7411237,4.327229,4.3475966
852,27201.0,19,1990.0,0.0,0.0002342077,1.5467603,0.5101499,1.0366105,1.4529722,27201.0,15.298414,12.938786,21.818972
853,27201.0,19,2000.0,1.0,0.00029368495,2.510193,0.7687755,1.7414176,1.8411745,27201.0,3.6683764,-0.44890815,9.431294
854,27202.0,27,1990.0,0.0,0.00025175215,0.2219867,0.12125662,0.10073009,0.22958426,27202.0,15.977192,10.898638,23.903275
855,27202.0,27,2000.0,1.0,0.0003002765,0.24963583,0.1377882,0.1118476,0.3399634,27202.0,3.028529,0.68494254,4.2795453
856,27301.0,19,1990.0,0.0,0.00025219689,0.78305936,0.51523453,0.26782483,0.42206743,27301.0,14.6148205,11.501408,21.140957
857,27301.0,19,2000.0,1.0,0.00030601723,1.4709489,0.9313471,0.53960186,0.9419257,27301.0,4.5838356,1.4169557,8.867604
858,27302.0,27,1990.0,0.0,0.00020881018,1.089222,0.6829854,0.40623653,0.63027936,27302.0,11.246538,8.097458,18.202305
859,27302.0,27,2000.0,1.0,0.00024336381,2.8656762,1.9684324,0.89724374,1.046705,27302.0,3.1262808,0.53487504,4.9352646
860,27401.0,19,1990.0,0.0,0.00022518917,0.2572725,0.21033257,0.046939943,0.35932902,27401.0,13.076162,10.136795,19.712877
861,27401.0,19,2000.0,1.0,0.00026177883,0.34139732,0.26691765,0.07447965,0.5111468,27401.0,5.128656,0.07186617,11.690003
862,27402.0,19,1990.0,0.0,0.00040560437,0.9322481,0.19670786,0.7355402,0.37235186,27402.0,15.029764,9.280014,23.92788
863,27402.0,19,2000.0,1.0,0.0005066779,1.2578528,0.72352046,0.5343322,0.77367496,27402.0,3.8031168,2.8124537,2.8049605
864,27501.0,19,1990.0,0.0,0.0021023396,0.2360531,0.15671691,0.07933618,0.17859401,27501.0,17.299128,13.492537,21.979094
865,27501.0,19,2000.0,1.0,0.0029854109,0.4639096,0.36749455,0.09641505,0.49594465,27501.0,4.0008683,2.623422,6.761347
866,27502.0,19,1990.0,0.0,0.00014057994,0.98037255,0.5378363,0.44253618,0.7163783,27502.0,16.99481,12.890053,24.429846
867,27502.0,19,2000.0,1.0,0.00018002167,1.8354034,0.9121319,0.9232716,1.2104609,27502.0,3.1083653,5.039147,0.958647
868,27503.0,19,1990.0,0.0,0.00014362432,1.1195121,0.84363353,0.27587855,0.06875724,27503.0,15.092278,10.767555,21.401691
869,27503.0,19,2000.0,1.0,0.00017270468,0.5500838,0.33795753,0.21212626,0.16858436,27503.0,7.4752398,6.2106676,10.642392
870,27504.0,19,1990.0,0.0,0.00019858012,0.1868454,0.16471753,0.022127878,0.18656138,27504.0,12.291002,8.915377,19.187927
871,27504.0,19,2000.0,1.0,0.00023973969,0.460285,0.34630623,0.11397875,0.50923514,27504.0,5.8733397,0.2607618,12.903145
872,27601.0,46,1990.0,0.0,0.0005868399,0.40597516,0.13612255,0.2698526,0.26389942,27601.0,12.237978,9.105682,21.16642
873,27601.0,46,2000.0,1.0,0.0007929186,0.48389345,0.18096311,0.30293036,1.1363419,27601.0,3.3668108,-2.3536682,10.850634
874,27602.0,46,1990.0,0.0,3.1124993e-05,0.0127668725,0.008001779,0.0047650933,0.044755332,27602.0,18.41793,19.152975,17.276335
875,27602.0,46,2000.0,1.0,4.234811e-05,0.059606124,0.036630467,0.022975657,0.1786744,27602.0,5.7826724,-1.0183879,15.381063
876,27603.0,46,1990.0,0.0,2.1827918e-05,0.14140682,0.06435754,0.07704927,0.27163005,27603.0,18.41793,19.152975,17.276335
877,27603.0,46,2000.0,1.0,2.5711353e-05,0.45735082,0.20820689,0.24914394,0.68813586,27603.0,5.7826724,-1.0183879,15.381063
878,27604.0,46,1990.0,0.0,5.2548694e-06,0.0007448335,0.0007448335,0.0,0.0,27604.0,18.41793,19.152975,17.276335
879,27604.0,46,2000.0,1.0,6.04973e-06,0.0070503457,0.0070503457,0.0,0.0,27604.0,5.7826724,-1.0183879,15.381063
880,27605.0,46,1990.0,0.0,4.203895e-05,1.03952225e-07,4.3014715e-08,6.093752e-08,1.2035836,27605.0,18.41793,19.152975,17.276335
881,27605.0,46,2000.0,1.0,5.4951717e-05,5.742105e-07,2.3760434e-07,3.3660618e-07,1.539143,27605.0,5.7826724,-1.0183879,15.381063
882,27701.0,31,1990.0,0.0,0.000265737,0.19054687,0.11151106,0.07903581,0.30743948,27701.0,14.083385,12.137842,24.81451
883,27701.0,31,2000.0,1.0,0.00033455857,0.5228551,0.33861962,0.18423548,0.6175498,27701.0,3.8074083,-1.1356218,7.063593
884,27702.0,56,1990.0,0.0,0.00035377833,0.16619635,0.10780765,0.05838869,0.42726213,27702.0,11.82332,10.907602,16.165066
885,27702.0,56,2000.0,1.0,0.00048101987,0.38530722,0.31170338,0.07360385,1.0791337,27702.0,10.168962,6.1263356,15.586103
886,27703.0,56,1990.0,0.0,8.34728e-05,0.056767598,0.037008584,0.01975901,-0.0014868234,27703.0,16.517735,24.171782,5.995941
887,27703.0,56,2000.0,1.0,0.00010570559,0.081211686,0.04841303,0.032798655,0.017419776,27703.0,18.998623,21.67729,15.109266
888,27704.0,46,1990.0,0.0,7.955645e-05,0.056654833,0.0011669168,0.055487912,0.09591832,27704.0,16.553259,15.632343,19.894075
889,27704.0,46,2000.0,1.0,0.00011103815,0.06704893,0.003362711,0.06368622,0.18029477,27704.0,5.0041337,-1.2079648,12.8807335
890,27801.0,31,1990.0,0.0,0.00021924886,0.19507366,0.09579078,0.099282876,0.6101706,27801.0,18.385649,12.255621,27.859592
891,27801.0,31,2000.0,1.0,0.0002789961,0.8052374,0.42775795,0.37747952,1.2783147,27801.0,2.3231506,0.96818376,3.1046867
892,27802.0,31,1990.0,0.0,0.00023597431,1.061274,0.4598259,0.6014482,0.8451253,27802.0,12.485504,7.305813,23.0155
893,27802.0,31,2000.0,1.0,0.00030136248,1.097428,0.5600607,0.5373673,1.4851855,27802.0,2.1083696,0.87417877,2.860546
894,27901.0,31,1990.0,0.0,0.00016970078,0.20873526,0.12486691,0.08386835,0.16651246,27901.0,19.657135,16.249084,24.118185
895,27901.0,31,2000.0,1.0,0.00021253228,0.86763334,0.52987546,0.33775786,0.45615906,27901.0,5.7970457,3.853866,10.28531
896,27902.0,31,1990.0,0.0,0.00011045067,0.072344884,0.07029238,0.0020525034,0.0662254,27902.0,15.444231,13.997269,21.066952
897,27902.0,31,2000.0,1.0,0.0001343568,0.2343681,0.22814323,0.0062248646,0.1805929,27902.0,0.8081027,0.41777748,1.38637
898,27903.0,31,1990.0,0.0,0.00029228456,0.3153186,0.26255468,0.05276394,0.20489486,27903.0,18.408442,12.731838,28.963375
899,27903.0,31,2000.0,1.0,0.00038798762,0.41634148,0.29681262,0.11952885,0.45179752,27903.0,6.532942,7.28975,4.073143
900,28001.0,19,1990.0,0.0,0.00071288634,1.0781071,0.88536793,0.1927392,0.53881514,28001.0,18.568611,12.039185,28.898287
901,28001.0,19,2000.0,1.0,0.0009301722,0.46600154,0.3317669,0.13423467,0.88467914,28001.0,3.3745766,-0.027997155,7.9003057
902,28002.0,31,1990.0,0.0,0.000100347024,0.05848498,0.041195665,0.01728932,0.050842144,28002.0,12.002659,6.222725,23.347044
903,28002.0,31,2000.0,1.0,0.00012410195,0.18898475,0.13209131,0.05689343,0.22722329,28002.0,2.3231506,0.96818376,3.1046867
904,28101.0,31,1990.0,0.0,0.0011076332,0.49983948,0.4414176,0.058421858,0.44897258,28101.0,17.614555,15.931034,20.62993
905,28101.0,31,2000.0,1.0,0.0015454992,1.2759844,0.9979913,0.27799305,1.0612884,28101.0,-1.0717256,-3.0656543,2.8873172
906,28102.0,31,1990.0,0.0,0.00016382278,0.34115455,0.14002742,0.20112711,1.0389099,28102.0,15.444231,13.997269,21.066952
907,28102.0,31,2000.0,1.0,0.00020045746,1.298332,0.55056864,0.74776334,0.9918514,28102.0,0.8081027,0.41777748,1.38637
908,28201.0,19,1990.0,0.0,0.0001983827,0.6515895,0.39298534,0.25860417,0.51328915,28201.0,15.954494,11.591196,22.289467
909,28201.0,19,2000.0,1.0,0.00024219732,1.4435469,0.93207574,0.51147115,1.2556595,28201.0,6.7737446,7.0087566,8.137226
910,28202.0,31,1990.0,0.0,0.002920826,0.39052624,0.24982753,0.14069869,0.25869912,28202.0,16.53905,12.322044,23.674822
911,28202.0,31,2000.0,1.0,0.0040294966,0.71387714,0.5056827,0.20819442,0.8060811,28202.0,3.8349967,1.0863713,7.6706753
912,28301.0,8,1990.0,0.0,0.00014212566,0.03831934,0.022311127,0.016008217,0.21854635,28301.0,25.0669,20.010471,33.4898
913,28301.0,8,2000.0,1.0,0.00020182392,0.14078434,0.10316707,0.037617266,0.30457053,28301.0,0.6384168,-0.6908008,1.6570091
914,28302.0,31,1990.0,0.0,6.799666e-05,0.27900204,0.081409216,0.19759284,0.38302755,28302.0,16.46986,12.777042,24.6387
915,28302.0,31,2000.0,1.0,8.644541e-05,0.6756139,0.1290653,0.54654855,2.1385295,28302.0,5.214078,4.14208,9.172303
916,28303.0,31,1990.0,0.0,1.0127907e-05,1.0276916,0.34630376,0.68138784,1.0334959,28303.0,14.083385,12.137842,24.81451
917,28303.0,31,2000.0,1.0,1.1842781e-05,3.1323957,1.0480568,2.0843391,5.8121185,28303.0,3.8074083,-1.1356218,7.063593
918,28304.0,31,1990.0,0.0,3.3425284e-05,0.00894666,0.006329026,0.002617634,0.0062989574,28304.0,14.314556,12.023163,24.328661
919,28304.0,31,2000.0,1.0,4.1285297e-05,0.0124601545,0.0087281335,0.003732021,0.03841859,28304.0,4.4995036,0.66620964,8.041314
920,28305.0,31,1990.0,0.0,5.6045174e-05,0.2533086,0.14154473,0.111763865,0.20092414,28305.0,18.230343,12.672663,28.636074
921,28305.0,31,2000.0,1.0,6.582461e-05,0.73754364,0.45473227,0.28281137,0.79223764,28305.0,6.5107346,7.179533,4.4453483
922,28306.0,31,1990.0,0.0,0.00013659176,0.12619771,0.12082739,0.0053703194,0.024874846,28306.0,15.040159,11.226177,22.833014
923,28306.0,31,2000.0,1.0,0.00018373576,0.08813546,0.07750689,0.010628561,0.058813404,28306.0,6.23594,6.17436,10.954244
924,28401.0,8,1990.0,0.0,0.001788726,0.79944265,0.4234198,0.37602276,0.30679753,28401.0,19.175196,20.362663,19.186687
925,28401.0,8,2000.0,1.0,0.0029351653,2.084352,1.2888477,0.79550457,1.5708772,28401.0,6.593568,4.8960958,10.017259
926,28402.0,8,1990.0,0.0,1.8196019e-05,0.0007825003,0.0005576247,0.00022487568,0.0028549444,28402.0,25.0669,20.010471,33.4898
927,28402.0,8,2000.0,1.0,3.1049833e-05,0.0024456952,0.0017423758,0.0007033195,0.003526868,28402.0,0.6384168,-0.6908008,1.6570091
928,28501.0,8,1990.0,0.0,1.8196019e-05,0.007215868,0.003820146,0.0033957225,0.0014144797,28501.0,13.506126,9.571648,22.523594
929,28501.0,8,2000.0,1.0,2.2953958e-05,0.0057645007,0.003051685,0.0027128158,0.013523805,28501.0,4.2784553,-2.0196097,12.469155
930,28502.0,8,1990.0,0.0,0.000667249,0.5213409,0.25972873,0.26161218,0.1364175,28502.0,14.779711,11.722326,19.910765
931,28502.0,8,2000.0,1.0,0.00095268874,1.4909602,0.8290613,0.6618989,0.48846936,28502.0,4.460403,2.6361601,7.248061
932,28503.0,8,1990.0,0.0,8.0601414e-05,0.08984983,0.06299248,0.026857344,0.004921113,28503.0,14.755106,11.476994,22.150612
933,28503.0,8,2000.0,1.0,0.00011681014,0.08698363,0.06663992,0.020343702,0.0029236807,28503.0,4.2784553,-2.0196097,12.469155
934,28504.0,8,1990.0,0.0,4.475237e-05,0.048505187,0.042377833,0.0061273524,0.019868087,28504.0,25.0669,20.010471,33.4898
935,28504.0,8,2000.0,1.0,6.007468e-05,0.22441763,0.15801345,0.06640418,0.16032092,28504.0,0.6384168,-0.6908008,1.6570091
936,28601.0,20,1990.0,0.0,3.0058447e-05,0.13382249,0.07490521,0.058917284,0.0046143304,28601.0,10.504055,6.4073563,17.449474
937,28601.0,20,2000.0,1.0,3.2499272e-05,0.2570593,0.12084293,0.13621637,0.017390633,28601.0,5.928176,8.264609,2.382074
938,28602.0,20,1990.0,0.0,2.4046758e-05,0.39618775,0.13763009,0.25855765,0.014241992,28602.0,10.504055,6.4073563,17.449474
939,28602.0,20,2000.0,1.0,2.9919964e-05,0.43626907,0.15820146,0.2780676,0.091722384,28602.0,5.928176,8.264609,2.382074
940,28603.0,20,1990.0,0.0,4.7234702e-05,1.987206,1.2232331,0.76397264,0.1474087,28603.0,10.504055,6.4073563,17.449474
941,28603.0,20,2000.0,1.0,5.261787e-05,-0.78619987,-0.5086002,-0.2775997,0.15822338,28603.0,5.928176,8.264609,2.382074
942,28604.0,20,1990.0,0.0,7.085205e-05,0.030502433,0.0138783,0.016624132,0.03967437,28604.0,10.504055,6.4073563,17.449474
943,28604.0,20,2000.0,1.0,8.5633e-05,0.08748936,0.05344643,0.03404292,0.29289684,28604.0,5.928176,8.264609,2.382074
944,28605.0,20,1990.0,0.0,3.5211324e-05,0.023636218,0.015015709,0.008620507,-0.0035894518,28605.0,10.504055,6.4073563,17.449474
945,28605.0,20,2000.0,1.0,4.28165e-05,0.031782363,0.021950439,0.009831926,0.014382758,28605.0,5.928176,8.264609,2.382074
946,28606.0,20,1990.0,0.0,2.3230052e-05,1.0577691e-07,7.96841e-08,2.6092806e-08,0.00016856562,28606.0,12.213707,8.261538,19.668531
947,28606.0,20,2000.0,1.0,2.7543952e-05,5.9199596e-07,4.452309e-07,1.4676506e-07,0.0002322881,28606.0,6.1723847,7.1691103,6.219932
948,28607.0,31,1990.0,0.0,8.485245e-05,0.074644424,0.047526903,0.027117517,0.31258392,28607.0,15.040159,11.226177,22.833014
949,28607.0,31,2000.0,1.0,0.00010066959,1.11374,0.77142036,0.34231964,0.8753934,28607.0,6.23594,6.17436,10.954244
950,28608.0,31,1990.0,0.0,0.00021400733,0.28260586,0.22752377,0.055082068,0.22980851,28608.0,19.521809,15.932798,24.408579
951,28608.0,31,2000.0,1.0,0.00028175928,1.1471707,0.7103549,0.43681568,0.8042513,28608.0,5.8426857,4.0771623,9.9227085
952,28609.0,31,1990.0,0.0,0.00017905055,0.37693322,0.19605337,0.18087985,0.22579502,28609.0,16.83073,13.133526,23.269129
953,28609.0,31,2000.0,1.0,0.00024622216,1.1391158,0.6005668,0.53854895,1.3965319,28609.0,6.095886,5.458287,10.757106
954,28701.0,8,1990.0,0.0,5.1457395e-05,1.1990477,0.6729637,0.5260841,0.08358763,28701.0,37.523315,38.858368,37.93392
955,28701.0,8,2000.0,1.0,8.1704944e-05,1.2406232,0.5937257,0.6468976,0.17984504,28701.0,-2.040318,-6.394931,5.842754
956,28702.0,8,1990.0,0.0,0.00033948052,0.03377009,0.018030066,0.015740024,0.01968237,28702.0,16.321468,12.971306,19.852972
957,28702.0,8,2000.0,1.0,0.00066652184,0.044704527,0.028590862,0.016113667,0.072990075,28702.0,8.237226,7.7418604,7.8432217
958,28703.0,8,1990.0,0.0,3.2306052e-05,0.13941824,0.06988161,0.06953663,0.025731934,28703.0,14.897871,9.6663,21.359682
959,28703.0,8,2000.0,1.0,6.230633e-05,0.26538262,0.1925008,0.072881825,0.011103808,28703.0,7.4386597,7.106168,6.918703
960,28704.0,56,1990.0,0.0,0.0001324687,0.13880196,0.094341144,0.04446082,0.041626282,28704.0,11.591148,10.939598,14.750624
961,28704.0,56,2000.0,1.0,0.00016953304,0.14176257,0.119877964,0.021884607,0.03729451,28704.0,10.785852,7.151127,16.081264
962,28800.0,8,1990.0,0.0,0.0013667367,0.8609345,0.5822053,0.27872923,0.64569825,28800.0,19.514942,16.126728,22.648907
963,28800.0,8,2000.0,1.0,0.0022785391,2.2280777,1.4599888,0.76808876,0.663185,28800.0,4.0830884,1.1519023,8.420944
964,28900.0,8,1990.0,0.0,0.007589921,0.678295,0.41439053,0.2639044,0.5959531,28900.0,18.020487,14.859056,21.547794
965,28900.0,8,2000.0,1.0,0.012253484,0.8896677,0.51847804,0.37118962,1.1909423,28900.0,0.6946155,-1.4519691,3.6661963
966,29001.0,20,1990.0,0.0,7.788009e-05,0.08130466,0.04040808,0.040896576,0.04809304,29001.0,10.312128,5.6025505,21.554136
967,29001.0,20,2000.0,1.0,9.158095e-05,0.15467577,0.07924165,0.07543411,0.16647881,29001.0,3.2282557,2.0110948,4.773072
968,29002.0,20,1990.0,0.0,9.620481e-06,0.06350521,0.04189462,0.021610595,0.05729778,29002.0,10.312128,5.6025505,21.554136
969,29002.0,20,2000.0,1.0,9.812244e-06,0.28050464,0.17329004,0.1072146,0.5786258,29002.0,3.2282557,2.0110948,4.773072
970,29003.0,20,1990.0,0.0,0.00015142301,0.06436619,0.047214694,0.0171515,0.0524737,29003.0,8.898067,5.030298,17.821074
971,29003.0,20,2000.0,1.0,0.00021605006,0.3711471,0.3166292,0.054517895,0.25517148,29003.0,4.6505246,4.1022983,4.462174
972,29004.0,20,1990.0,0.0,0.00020340447,1.0679985,0.696149,0.3718495,0.19367547,29004.0,10.312128,5.6025505,21.554136
973,29004.0,20,2000.0,1.0,0.00023767437,1.6784303,1.1016527,0.57677764,0.47476143,29004.0,3.2282557,2.0110948,4.773072
974,29005.0,20,1990.0,0.0,0.00032322982,0.1469333,0.12190214,0.025031157,0.2150886,29005.0,7.6046944,8.217287,12.092781
975,29005.0,20,2000.0,1.0,0.0004163212,1.0640645,0.95021826,0.1138462,0.9678071,29005.0,-0.5480903,-2.1641595,1.7203603
976,29006.0,20,1990.0,0.0,0.00015115105,0.51588655,0.28959653,0.22628999,0.13848689,29006.0,10.504055,6.4073563,17.449474
977,29006.0,20,2000.0,1.0,0.00019138459,0.05464834,-0.031136293,0.08578464,0.44913095,29006.0,5.928176,8.264609,2.382074
